dteday,temp,cnt,hr
2012-10-15,0.58,6,2.0
2012-10-15,0.56,4,3.0
2012-10-15,0.56,10,4.0
2012-10-15,0.56,40,5.0
2012-10-15,0.56,147,6.0
2012-10-15,0.58,476,7.0
2012-10-15,0.6,737,8.0
2012-10-15,0.6,359,9.0
2012-10-15,0.6,168,10.0
2012-10-15,0.6,263,11.0
2012-10-15,0.6,284,12.0
2012-10-15,0.56,146,13.0
2012-10-15,0.6,185,14.0
2012-10-15,0.6,260,15.0
2012-10-15,0.56,447,16.0
2012-10-15,0.56,766,17.0
2012-10-15,0.54,592,18.0
2012-10-15,0.52,239,19.0
2012-10-15,0.52,256,20.0
2012-10-15,0.52,206,21.0
2012-10-15,0.5,126,22.0
2012-10-15,0.46,81,23.0
2012-10-16,0.46,48,0.0
2012-10-16,0.44,13,1.0
2012-10-16,0.44,3,2.0
2012-10-16,0.42,2,3.0
2012-10-16,0.42,7,4.0
2012-10-16,0.42,52,5.0
2012-10-16,0.42,172,6.0
2012-10-16,0.42,525,7.0
2012-10-16,0.44,835,8.0
2012-10-16,0.48,355,9.0
2012-10-16,0.5,222,10.0
2012-10-16,0.5,228,11.0
2012-10-16,0.52,325,12.0
2012-10-16,0.52,328,13.0
2012-10-16,0.54,308,14.0
2012-10-16,0.54,346,15.0
2012-10-16,0.54,446,16.0
2012-10-16,0.52,943,17.0
2012-10-16,0.5,838,18.0
2012-10-16,0.48,531,19.0
2012-10-16,0.46,432,20.0
2012-10-16,0.46,195,21.0
2012-10-16,0.4,181,22.0
2012-10-16,0.4,199,23.0
2012-10-17,0.38,49,0.0
2012-10-17,0.38,17,1.0
2012-10-17,0.38,16,2.0
2012-10-17,0.36,7,3.0
2012-10-17,0.36,4,4.0
2012-10-17,0.36,41,5.0
2012-10-17,0.38,178,6.0
2012-10-17,0.36,464,7.0
2012-10-17,0.4,817,8.0
2012-10-17,0.42,382,9.0
2012-10-17,0.46,228,10.0
2012-10-17,0.5,234,11.0
2012-10-17,0.52,332,12.0
2012-10-17,0.54,310,13.0
2012-10-17,0.56,270,14.0
2012-10-17,0.58,301,15.0
2012-10-17,0.56,466,16.0
2012-10-17,0.54,888,17.0
2012-10-17,0.52,884,18.0
2012-10-17,0.5,516,19.0
2012-10-17,0.5,414,20.0
2012-10-17,0.46,329,21.0
2012-10-17,0.46,215,22.0
2012-10-17,0.46,99,23.0
2012-10-18,0.46,57,0.0
2012-10-18,0.46,14,1.0
2012-10-18,0.46,14,2.0
2012-10-18,0.44,5,3.0
2012-10-18,0.44,5,4.0
2012-10-18,0.44,42,5.0
2012-10-18,0.44,153,6.0
2012-10-18,0.44,508,7.0
2012-10-18,0.46,834,8.0
2012-10-18,0.5,387,9.0
2012-10-18,0.52,218,10.0
2012-10-18,0.56,268,11.0
2012-10-18,0.6,377,12.0
2012-10-18,0.62,332,13.0
2012-10-18,0.62,285,14.0
2012-10-18,0.6,353,15.0
2012-10-18,0.6,450,16.0
2012-10-18,0.58,890,17.0
2012-10-18,0.56,788,18.0
2012-10-18,0.56,513,19.0
2012-10-18,0.56,387,20.0
2012-10-18,0.54,283,21.0
2012-10-18,0.54,229,22.0
2012-10-18,0.54,117,23.0
2012-10-19,0.56,56,0.0
2012-10-19,0.54,16,1.0
2012-10-19,0.54,10,2.0
2012-10-19,0.56,5,3.0
2012-10-19,0.56,6,4.0
2012-10-19,0.54,36,5.0
2012-10-19,0.54,131,6.0
2012-10-19,0.54,154,7.0
2012-10-19,0.54,467,8.0
2012-10-19,0.54,389,9.0
2012-10-19,0.58,224,10.0
2012-10-19,0.6,252,11.0
2012-10-19,0.64,332,12.0
2012-10-19,0.62,375,13.0
2012-10-19,0.66,365,14.0
2012-10-19,0.64,395,15.0
2012-10-19,0.62,565,16.0
2012-10-19,0.62,425,17.0
2012-10-19,0.56,233,18.0
2012-10-19,0.54,232,19.0
2012-10-19,0.52,229,20.0
2012-10-19,0.5,206,21.0
2012-10-19,0.5,190,22.0
2012-10-19,0.46,131,23.0
2012-10-20,0.46,123,0.0
2012-10-20,0.46,95,1.0
2012-10-20,0.44,78,2.0
2012-10-20,0.42,29,3.0
2012-10-20,0.44,18,4.0
2012-10-20,0.4,13,5.0
2012-10-20,0.42,31,6.0
2012-10-20,0.4,65,7.0
2012-10-20,0.46,193,8.0
2012-10-20,0.5,363,9.0
2012-10-20,0.52,423,10.0
2012-10-20,0.54,612,11.0
2012-10-20,0.56,703,12.0
2012-10-20,0.56,714,13.0
2012-10-20,0.56,711,14.0
2012-10-20,0.56,711,15.0
2012-10-20,0.54,691,16.0
2012-10-20,0.54,731,17.0
2012-10-20,0.52,521,18.0
2012-10-20,0.5,345,19.0
2012-10-20,0.5,259,20.0
2012-10-20,0.46,296,21.0
2012-10-20,0.44,202,22.0
2012-10-20,0.42,163,23.0
2012-10-21,0.44,154,0.0
2012-10-21,0.42,117,1.0
2012-10-21,0.4,132,2.0
2012-10-21,0.38,41,3.0
2012-10-21,0.36,21,4.0
2012-10-21,0.38,10,5.0
2012-10-21,0.4,26,6.0
2012-10-21,0.4,56,7.0
2012-10-21,0.42,143,8.0
2012-10-21,0.46,269,9.0
2012-10-21,0.5,443,10.0
2012-10-21,0.52,547,11.0
2012-10-21,0.54,675,12.0
2012-10-21,0.56,626,13.0
2012-10-21,0.56,640,14.0
2012-10-21,0.56,623,15.0
2012-10-21,0.54,591,16.0
2012-10-21,0.52,491,17.0
2012-10-21,0.52,413,18.0
2012-10-21,0.5,266,19.0
2012-10-21,0.48,195,20.0
2012-10-21,0.42,166,21.0
2012-10-21,0.42,113,22.0
2012-10-21,0.44,66,23.0
2012-10-22,0.4,31,0.0
2012-10-22,0.4,11,1.0
2012-10-22,0.38,5,2.0
2012-10-22,0.4,6,3.0
2012-10-22,0.38,7,4.0
2012-10-22,0.38,46,5.0
2012-10-22,0.36,144,6.0
2012-10-22,0.38,452,7.0
2012-10-22,0.44,728,8.0
2012-10-22,0.46,360,9.0
2012-10-22,0.5,212,10.0
2012-10-22,0.56,211,11.0
2012-10-22,0.58,283,12.0
2012-10-22,0.62,315,13.0
2012-10-22,0.62,282,14.0
2012-10-22,0.64,296,15.0
2012-10-22,0.62,524,16.0
2012-10-22,0.62,922,17.0
2012-10-22,0.54,786,18.0
2012-10-22,0.52,514,19.0
2012-10-22,0.5,403,20.0
2012-10-22,0.48,174,21.0
2012-10-22,0.46,183,22.0
2012-10-22,0.46,163,23.0
2012-10-23,0.46,37,0.0
2012-10-23,0.46,17,1.0
2012-10-23,0.44,7,2.0
2012-10-23,0.44,1,3.0
2012-10-23,0.42,7,4.0
2012-10-23,0.44,50,5.0
2012-10-23,0.4,158,6.0
2012-10-23,0.44,531,7.0
2012-10-23,0.46,761,8.0
2012-10-23,0.5,334,9.0
2012-10-23,0.54,221,10.0
2012-10-23,0.6,253,11.0
2012-10-23,0.62,378,12.0
2012-10-23,0.64,303,13.0
2012-10-23,0.68,296,14.0
2012-10-23,0.68,346,15.0
2012-10-23,0.68,541,16.0
2012-10-23,0.68,938,17.0
2012-10-23,0.62,826,18.0
2012-10-23,0.62,482,19.0
2012-10-23,0.58,379,20.0
2012-10-23,0.56,295,21.0
2012-10-23,0.56,194,22.0
2012-10-23,0.54,111,23.0
2012-10-24,0.54,46,0.0
2012-10-24,0.54,27,1.0
2012-10-24,0.54,6,2.0
2012-10-24,0.5,4,3.0
2012-10-24,0.5,6,4.0
2012-10-24,0.5,53,5.0
2012-10-24,0.48,173,6.0
2012-10-24,0.5,526,7.0
2012-10-24,0.52,801,8.0
2012-10-24,0.52,373,9.0
2012-10-24,0.54,171,10.0
2012-10-24,0.58,236,11.0
2012-10-24,0.62,316,12.0
2012-10-24,0.66,306,13.0
2012-10-24,0.74,301,14.0
2012-10-24,0.7,308,15.0
2012-10-24,0.74,532,16.0
2012-10-24,0.66,963,17.0
2012-10-24,0.66,858,18.0
2012-10-24,0.64,572,19.0
2012-10-24,0.62,441,20.0
2012-10-24,0.62,313,21.0
2012-10-24,0.6,238,22.0
2012-10-24,0.58,123,23.0
2012-10-25,0.6,76,0.0
2012-10-25,0.58,28,1.0
2012-10-25,0.54,18,2.0
2012-10-25,0.52,8,3.0
2012-10-25,0.52,5,4.0
2012-10-25,0.52,55,5.0
2012-10-25,0.52,171,6.0
2012-10-25,0.52,495,7.0
2012-10-25,0.52,779,8.0
2012-10-25,0.52,343,9.0
2012-10-25,0.54,225,10.0
2012-10-25,0.54,238,11.0
2012-10-25,0.56,319,12.0
2012-10-25,0.56,313,13.0
2012-10-25,0.6,285,14.0
2012-10-25,0.62,305,15.0
2012-10-25,0.6,499,16.0
2012-10-25,0.6,886,17.0
2012-10-25,0.56,809,18.0
2012-10-25,0.54,542,19.0
2012-10-25,0.52,347,20.0
2012-10-25,0.52,271,21.0
2012-10-25,0.54,207,22.0
2012-10-25,0.54,135,23.0
2012-10-26,0.54,71,0.0
2012-10-26,0.52,36,1.0
2012-10-26,0.52,19,2.0
2012-10-26,0.52,13,3.0
2012-10-26,0.52,5,4.0
2012-10-26,0.52,50,5.0
2012-10-26,0.52,144,6.0
2012-10-26,0.52,421,7.0
2012-10-26,0.54,734,8.0
2012-10-26,0.54,403,9.0
2012-10-26,0.54,197,10.0
2012-10-26,0.56,290,11.0
2012-10-26,0.58,392,12.0
2012-10-26,0.58,337,13.0
2012-10-26,0.6,351,14.0
2012-10-26,0.62,448,15.0
2012-10-26,0.58,582,16.0
2012-10-26,0.56,817,17.0
2012-10-26,0.56,665,18.0
2012-10-26,0.54,471,19.0
2012-10-26,0.54,311,20.0
2012-10-26,0.54,292,21.0
2012-10-26,0.52,217,22.0
2012-10-26,0.52,178,23.0
2012-10-27,0.5,142,0.0
2012-10-27,0.5,146,1.0
2012-10-27,0.5,90,2.0
2012-10-27,0.5,26,3.0
2012-10-27,0.5,13,4.0
2012-10-27,0.5,9,5.0
2012-10-27,0.5,31,6.0
2012-10-27,0.48,86,7.0
2012-10-27,0.5,213,8.0
2012-10-27,0.5,328,9.0
2012-10-27,0.54,479,10.0
2012-10-27,0.56,585,11.0
2012-10-27,0.6,668,12.0
2012-10-27,0.6,760,13.0
2012-10-27,0.6,750,14.0
2012-10-27,0.56,711,15.0
2012-10-27,0.56,612,16.0
2012-10-27,0.56,618,17.0
2012-10-27,0.56,456,18.0
2012-10-27,0.52,300,19.0
2012-10-27,0.52,296,20.0
2012-10-27,0.52,209,21.0
2012-10-27,0.52,157,22.0
2012-10-27,0.52,167,23.0
2012-10-28,0.52,117,0.0
2012-10-28,0.5,133,1.0
2012-10-28,0.5,116,2.0
2012-10-28,0.5,79,3.0
2012-10-28,0.5,20,4.0
2012-10-28,0.5,28,5.0
2012-10-28,0.5,39,6.0
2012-10-28,0.5,65,7.0
2012-10-28,0.5,173,8.0
2012-10-28,0.5,330,9.0
2012-10-28,0.48,434,10.0
2012-10-28,0.5,462,11.0
2012-10-28,0.48,491,12.0
2012-10-28,0.48,391,13.0
2012-10-28,0.5,402,14.0
2012-10-28,0.5,301,15.0
2012-10-28,0.48,293,16.0
2012-10-28,0.46,225,17.0
2012-10-28,0.42,154,18.0
2012-10-28,0.42,54,19.0
2012-10-28,0.42,55,20.0
2012-10-28,0.44,46,21.0
2012-10-28,0.44,37,22.0
2012-10-28,0.42,14,23.0
2012-10-29,0.44,22,0.0
2012-10-30,0.3,116,13.0
2012-10-30,0.3,126,14.0
2012-10-30,0.3,124,15.0
2012-10-30,0.3,98,16.0
2012-10-30,0.3,124,17.0
2012-10-30,0.3,143,18.0
2012-10-30,0.5,115,19.0
2012-10-30,0.3,81,20.0
2012-10-30,0.3,64,21.0
2012-10-30,0.3,66,22.0
2012-10-30,0.3,39,23.0
2012-10-31,0.3,16,0.0
2012-10-31,0.3,8,1.0
2012-10-31,0.3,7,2.0
2012-10-31,0.3,3,3.0
2012-10-31,0.3,5,4.0
2012-10-31,0.3,24,5.0
2012-10-31,0.3,116,6.0
2012-10-31,0.3,337,7.0
2012-10-31,0.32,621,8.0
2012-10-31,0.34,297,9.0
2012-10-31,0.36,168,10.0
2012-10-31,0.36,189,11.0
2012-10-31,0.4,241,12.0
2012-10-31,0.42,213,13.0
2012-10-31,0.42,224,14.0
2012-10-31,0.42,230,15.0
2012-10-31,0.42,424,16.0
2012-10-31,0.4,723,17.0
2012-10-31,0.4,584,18.0
2012-10-31,0.4,410,19.0
2012-10-31,0.4,268,20.0
2012-10-31,0.4,192,21.0
2012-10-31,0.36,165,22.0
2012-10-31,0.36,101,23.0
2012-11-01,0.36,60,0.0
2012-11-01,0.3,30,1.0
2012-11-01,0.32,20,2.0
2012-11-01,0.34,15,3.0
2012-11-01,0.34,10,4.0
2012-11-01,0.34,40,5.0
2012-11-01,0.34,148,6.0
2012-11-01,0.36,420,7.0
2012-11-01,0.36,680,8.0
2012-11-01,0.36,331,9.0
2012-11-01,0.36,146,10.0
2012-11-01,0.36,170,11.0
2012-11-01,0.38,221,12.0
2012-11-01,0.4,248,13.0
2012-11-01,0.4,185,14.0
2012-11-01,0.4,214,15.0
2012-11-01,0.4,344,16.0
2012-11-01,0.4,689,17.0
2012-11-01,0.4,678,18.0
2012-11-01,0.4,452,19.0
2012-11-01,0.38,296,20.0
2012-11-01,0.38,267,21.0
2012-11-01,0.36,202,22.0
2012-11-01,0.34,120,23.0
2012-11-02,0.34,50,0.0
2012-11-02,0.32,24,1.0
2012-11-02,0.32,10,2.0
2012-11-02,0.3,3,3.0
2012-11-02,0.3,7,4.0
2012-11-02,0.32,26,5.0
2012-11-02,0.3,122,6.0
2012-11-02,0.3,357,7.0
2012-11-02,0.32,687,8.0
2012-11-02,0.34,382,9.0
2012-11-02,0.38,204,10.0
2012-11-02,0.42,221,11.0
2012-11-02,0.42,292,12.0
2012-11-02,0.4,294,13.0
2012-11-02,0.4,262,14.0
2012-11-02,0.4,306,15.0
2012-11-02,0.38,421,16.0
2012-11-02,0.38,638,17.0
2012-11-02,0.38,522,18.0
2012-11-02,0.38,374,19.0
2012-11-02,0.36,221,20.0
2012-11-02,0.36,156,21.0
2012-11-02,0.36,149,22.0
2012-11-02,0.34,119,23.0
2012-11-03,0.34,108,0.0
2012-11-03,0.34,89,1.0
2012-11-03,0.34,46,2.0
2012-11-03,0.34,28,3.0
2012-11-03,0.32,16,4.0
2012-11-03,0.32,9,5.0
2012-11-03,0.32,21,6.0
2012-11-03,0.32,59,7.0
2012-11-03,0.34,142,8.0
2012-11-03,0.34,219,9.0
2012-11-03,0.36,328,10.0
2012-11-03,0.36,340,11.0
2012-11-03,0.36,394,12.0
2012-11-03,0.36,449,13.0
2012-11-03,0.36,455,14.0
2012-11-03,0.36,448,15.0
2012-11-03,0.36,400,16.0
2012-11-03,0.36,410,17.0
2012-11-03,0.36,297,18.0
2012-11-03,0.36,239,19.0
2012-11-03,0.34,181,20.0
2012-11-03,0.34,166,21.0
2012-11-03,0.32,146,22.0
2012-11-03,0.32,148,23.0
2012-11-04,0.3,102,0.0
2012-11-04,0.26,165,1.0
2012-11-04,0.3,37,2.0
2012-11-04,0.28,11,3.0
2012-11-04,0.26,9,4.0
2012-11-04,0.26,5,5.0
2012-11-04,0.28,16,6.0
2012-11-04,0.26,50,7.0
2012-11-04,0.3,149,8.0
2012-11-04,0.32,217,9.0
2012-11-04,0.34,360,10.0
2012-11-04,0.38,445,11.0
2012-11-04,0.38,504,12.0
2012-11-04,0.4,493,13.0
2012-11-04,0.4,509,14.0
2012-11-04,0.4,449,15.0
2012-11-04,0.4,435,16.0
2012-11-04,0.36,327,17.0
2012-11-04,0.36,237,18.0
2012-11-04,0.36,227,19.0
2012-11-04,0.32,141,20.0
2012-11-04,0.3,87,21.0
2012-11-04,0.3,79,22.0
2012-11-04,0.3,53,23.0
2012-11-05,0.3,23,0.0
2012-11-05,0.3,8,1.0
2012-11-05,0.3,6,2.0
2012-11-05,0.3,4,3.0
2012-11-05,0.3,16,4.0
2012-11-05,0.3,39,5.0
2012-11-05,0.3,139,6.0
2012-11-05,0.3,461,7.0
2012-11-05,0.3,648,8.0
2012-11-05,0.3,257,9.0
2012-11-05,0.32,142,10.0
2012-11-05,0.34,150,11.0
2012-11-05,0.36,244,12.0
2012-11-05,0.36,222,13.0
2012-11-05,0.38,196,14.0
2012-11-05,0.38,231,15.0
2012-11-05,0.36,360,16.0
2012-11-05,0.34,638,17.0
2012-11-05,0.34,542,18.0
2012-11-05,0.32,372,19.0
2012-11-05,0.32,241,20.0
2012-11-05,0.3,152,21.0
2012-11-05,0.28,115,22.0
2012-11-05,0.26,53,23.0
2012-11-06,0.24,19,0.0
2012-11-06,0.24,8,1.0
2012-11-06,0.24,2,2.0
2012-11-06,0.22,4,3.0
2012-11-06,0.22,7,4.0
2012-11-06,0.22,41,5.0
2012-11-06,0.22,149,6.0
2012-11-06,0.2,387,7.0
2012-11-06,0.22,588,8.0
2012-11-06,0.26,363,9.0
2012-11-06,0.3,230,10.0
2012-11-06,0.32,216,11.0
2012-11-06,0.32,248,12.0
2012-11-06,0.34,278,13.0
2012-11-06,0.36,240,14.0
2012-11-06,0.34,272,15.0
2012-11-06,0.34,402,16.0
2012-11-06,0.32,627,17.0
2012-11-06,0.32,497,18.0
2012-11-06,0.3,371,19.0
2012-11-06,0.3,228,20.0
2012-11-06,0.3,151,21.0
2012-11-06,0.3,153,22.0
2012-11-06,0.3,205,23.0
2012-11-07,0.3,283,0.0
2012-11-07,0.28,92,1.0
2012-11-07,0.28,74,2.0
2012-11-07,0.28,11,3.0
2012-11-07,0.28,9,4.0
2012-11-07,0.28,27,5.0
2012-11-07,0.26,118,6.0
2012-11-07,0.26,319,7.0
2012-11-07,0.26,601,8.0
2012-11-07,0.26,368,9.0
2012-11-07,0.28,178,10.0
2012-11-07,0.32,147,11.0
2012-11-07,0.32,212,12.0
2012-11-07,0.32,181,13.0
2012-11-07,0.32,161,14.0
2012-11-07,0.32,198,15.0
2012-11-07,0.32,273,16.0
2012-11-07,0.32,517,17.0
2012-11-07,0.32,465,18.0
2012-11-07,0.3,319,19.0
2012-11-07,0.32,256,20.0
2012-11-07,0.32,126,21.0
2012-11-07,0.3,60,22.0
2012-11-07,0.28,40,23.0
2012-11-08,0.28,15,0.0
2012-11-08,0.3,12,1.0
2012-11-08,0.3,6,2.0
2012-11-08,0.3,10,4.0
2012-11-08,0.3,35,5.0
2012-11-08,0.3,124,6.0
2012-11-08,0.28,423,7.0
2012-11-08,0.3,668,8.0
2012-11-08,0.32,275,9.0
2012-11-08,0.32,161,10.0
2012-11-08,0.36,171,11.0
2012-11-08,0.4,235,12.0
2012-11-08,0.44,228,13.0
2012-11-08,0.44,182,14.0
2012-11-08,0.44,233,15.0
2012-11-08,0.42,339,16.0
2012-11-08,0.4,592,17.0
2012-11-08,0.4,507,18.0
2012-11-08,0.38,373,19.0
2012-11-08,0.38,245,20.0
2012-11-08,0.36,233,21.0
2012-11-08,0.34,161,22.0
2012-11-08,0.34,87,23.0
2012-11-09,0.34,55,0.0
2012-11-09,0.32,20,1.0
2012-11-09,0.32,12,2.0
2012-11-09,0.32,9,3.0
2012-11-09,0.32,14,4.0
2012-11-09,0.3,27,5.0
2012-11-09,0.26,131,6.0
2012-11-09,0.26,341,7.0
2012-11-09,0.32,693,8.0
2012-11-09,0.34,327,9.0
2012-11-09,0.36,197,10.0
2012-11-09,0.4,251,11.0
2012-11-09,0.44,262,12.0
2012-11-09,0.46,299,13.0
2012-11-09,0.46,274,14.0
2012-11-09,0.46,356,15.0
2012-11-09,0.46,434,16.0
2012-11-09,0.42,654,17.0
2012-11-09,0.42,496,18.0
2012-11-09,0.34,361,19.0
2012-11-09,0.36,255,20.0
2012-11-09,0.34,199,21.0
2012-11-09,0.34,163,22.0
2012-11-09,0.32,162,23.0
2012-11-10,0.32,122,0.0
2012-11-10,0.3,76,1.0
2012-11-10,0.32,44,2.0
2012-11-10,0.3,20,3.0
2012-11-10,0.26,6,4.0
2012-11-10,0.28,10,5.0
2012-11-10,0.24,16,6.0
2012-11-10,0.26,71,7.0
2012-11-10,0.32,146,8.0
2012-11-10,0.36,259,9.0
2012-11-10,0.4,350,10.0
2012-11-10,0.4,466,11.0
2012-11-10,0.48,606,12.0
2012-11-10,0.52,651,13.0
2012-11-10,0.54,627,14.0
2012-11-10,0.52,567,15.0
2012-11-10,0.54,605,16.0
2012-11-10,0.5,501,17.0
2012-11-10,0.44,359,18.0
2012-11-10,0.46,283,19.0
2012-11-10,0.44,192,20.0
2012-11-10,0.4,220,21.0
2012-11-10,0.38,193,22.0
2012-11-10,0.36,146,23.0
2012-11-11,0.34,124,0.0
2012-11-11,0.34,108,1.0
2012-11-11,0.32,70,2.0
2012-11-11,0.34,48,3.0
2012-11-11,0.32,11,4.0
2012-11-11,0.3,12,5.0
2012-11-11,0.3,19,6.0
2012-11-11,0.3,68,7.0
2012-11-11,0.32,119,8.0
2012-11-11,0.36,273,9.0
2012-11-11,0.4,405,10.0
2012-11-11,0.46,504,11.0
2012-11-11,0.5,585,12.0
2012-11-11,0.54,686,13.0
2012-11-11,0.6,654,14.0
2012-11-11,0.56,724,15.0
2012-11-11,0.54,653,16.0
2012-11-11,0.54,493,17.0
2012-11-11,0.52,405,18.0
2012-11-11,0.48,277,19.0
2012-11-11,0.44,200,20.0
2012-11-11,0.44,171,21.0
2012-11-11,0.42,134,22.0
2012-11-11,0.42,109,23.0
2012-11-12,0.42,49,0.0
2012-11-12,0.4,30,1.0
2012-11-12,0.4,20,2.0
2012-11-12,0.4,4,3.0
2012-11-12,0.4,4,4.0
2012-11-12,0.38,24,5.0
2012-11-12,0.38,71,6.0
2012-11-12,0.4,264,7.0
2012-11-12,0.42,540,8.0
2012-11-12,0.44,397,9.0
2012-11-12,0.48,266,10.0
2012-11-12,0.52,367,11.0
2012-11-12,0.56,419,12.0
2012-11-12,0.6,420,13.0
2012-11-12,0.58,444,14.0
2012-11-12,0.56,382,15.0
2012-11-12,0.56,434,16.0
2012-11-12,0.56,596,17.0
2012-11-12,0.52,551,18.0
2012-11-12,0.54,353,19.0
2012-11-12,0.52,304,20.0
2012-11-12,0.54,155,21.0
2012-11-12,0.52,112,22.0
2012-11-12,0.54,63,23.0
2012-11-13,0.52,23,0.0
2012-11-13,0.44,5,1.0
2012-11-13,0.36,11,2.0
2012-11-13,0.36,5,3.0
2012-11-13,0.36,9,4.0
2012-11-13,0.34,18,5.0
2012-11-13,0.32,50,6.0
2012-11-13,0.32,107,7.0
2012-11-13,0.32,211,8.0
2012-11-13,0.32,110,9.0
2012-11-13,0.3,94,10.0
2012-11-13,0.32,155,11.0
2012-11-13,0.34,196,12.0
2012-11-13,0.34,218,13.0
2012-11-13,0.38,203,14.0
2012-11-13,0.4,217,15.0
2012-11-13,0.38,310,16.0
2012-11-13,0.34,608,17.0
2012-11-13,0.34,559,18.0
2012-11-13,0.32,356,19.0
2012-11-13,0.3,223,20.0
2012-11-13,0.3,187,21.0
2012-11-13,0.26,135,22.0
2012-11-13,0.26,84,23.0
2012-11-14,0.26,24,0.0
2012-11-14,0.24,12,1.0
2012-11-14,0.24,1,2.0
2012-11-14,0.24,5,3.0
2012-11-14,0.22,6,4.0
2012-11-14,0.22,39,5.0
2012-11-14,0.24,146,6.0
2012-11-14,0.24,415,7.0
2012-11-14,0.28,691,8.0
2012-11-14,0.3,332,9.0
2012-11-14,0.32,171,10.0
2012-11-14,0.32,151,11.0
2012-11-14,0.34,240,12.0
2012-11-14,0.36,214,13.0
2012-11-14,0.36,181,14.0
2012-11-14,0.36,260,15.0
2012-11-14,0.34,321,16.0
2012-11-14,0.32,583,17.0
2012-11-14,0.32,567,18.0
2012-11-14,0.3,396,19.0
2012-11-14,0.3,267,20.0
2012-11-14,0.3,213,21.0
2012-11-14,0.28,173,22.0
2012-11-14,0.24,87,23.0
2012-11-15,0.26,34,0.0
2012-11-15,0.26,16,1.0
2012-11-15,0.26,7,2.0
2012-11-15,0.26,2,3.0
2012-11-15,0.28,5,4.0
2012-11-15,0.3,37,5.0
2012-11-15,0.3,147,6.0
2012-11-15,0.3,410,7.0
2012-11-15,0.3,646,8.0
2012-11-15,0.32,323,9.0
2012-11-15,0.32,153,10.0
2012-11-15,0.34,166,11.0
2012-11-15,0.36,213,12.0
2012-11-15,0.38,217,13.0
2012-11-15,0.38,201,14.0
2012-11-15,0.38,217,15.0
2012-11-15,0.36,342,16.0
2012-11-15,0.36,563,17.0
2012-11-15,0.36,573,18.0
2012-11-15,0.34,386,19.0
2012-11-15,0.34,285,20.0
2012-11-15,0.32,224,21.0
2012-11-15,0.32,153,22.0
2012-11-15,0.32,125,23.0
2012-11-16,0.32,65,0.0
2012-11-16,0.3,21,1.0
2012-11-16,0.3,9,2.0
2012-11-16,0.3,6,3.0
2012-11-16,0.3,5,4.0
2012-11-16,0.3,36,5.0
2012-11-16,0.3,130,6.0
2012-11-16,0.3,367,7.0
2012-11-16,0.32,711,8.0
2012-11-16,0.34,351,9.0
2012-11-16,0.34,198,10.0
2012-11-16,0.38,218,11.0
2012-11-16,0.4,290,12.0
2012-11-16,0.42,278,13.0
2012-11-16,0.42,251,14.0
2012-11-16,0.42,267,15.0
2012-11-16,0.42,383,16.0
2012-11-16,0.36,580,17.0
2012-11-16,0.34,505,18.0
2012-11-16,0.36,332,19.0
2012-11-16,0.36,227,20.0
2012-11-16,0.34,178,21.0
2012-11-16,0.32,162,22.0
2012-11-16,0.32,128,23.0
2012-11-17,0.3,106,0.0
2012-11-17,0.26,87,1.0
2012-11-17,0.26,49,2.0
2012-11-17,0.26,21,3.0
2012-11-17,0.24,7,4.0
2012-11-17,0.24,11,5.0
2012-11-17,0.24,21,6.0
2012-11-17,0.24,78,7.0
2012-11-17,0.26,168,8.0
2012-11-17,0.34,248,9.0
2012-11-17,0.36,320,10.0
2012-11-17,0.38,423,11.0
2012-11-17,0.4,476,12.0
2012-11-17,0.42,525,13.0
2012-11-17,0.42,555,14.0
2012-11-17,0.42,549,15.0
2012-11-17,0.4,469,16.0
2012-11-17,0.38,403,17.0
2012-11-17,0.36,271,18.0
2012-11-17,0.34,253,19.0
2012-11-17,0.34,172,20.0
2012-11-17,0.32,139,21.0
2012-11-17,0.32,145,22.0
2012-11-17,0.3,133,23.0
2012-11-18,0.3,129,0.0
2012-11-18,0.3,95,1.0
2012-11-18,0.28,73,2.0
2012-11-18,0.3,46,3.0
2012-11-18,0.3,12,4.0
2012-11-18,0.28,12,5.0
2012-11-18,0.28,15,6.0
2012-11-18,0.28,42,7.0
2012-11-18,0.3,119,8.0
2012-11-18,0.32,204,9.0
2012-11-18,0.34,329,10.0
2012-11-18,0.38,359,11.0
2012-11-18,0.4,442,12.0
2012-11-18,0.4,447,13.0
2012-11-18,0.4,428,14.0
2012-11-18,0.42,407,15.0
2012-11-18,0.4,372,16.0
2012-11-18,0.38,280,17.0
2012-11-18,0.36,276,18.0
2012-11-18,0.36,210,19.0
2012-11-18,0.36,129,20.0
2012-11-18,0.36,110,21.0
2012-11-18,0.36,74,22.0
2012-11-18,0.36,59,23.0
2012-11-19,0.36,27,0.0
2012-11-19,0.36,19,1.0
2012-11-19,0.36,5,2.0
2012-11-19,0.36,2,3.0
2012-11-19,0.36,12,4.0
2012-11-19,0.36,39,5.0
2012-11-19,0.36,131,6.0
2012-11-19,0.36,386,7.0
2012-11-19,0.36,663,8.0
2012-11-19,0.36,278,9.0
2012-11-19,0.36,139,10.0
2012-11-19,0.38,197,11.0
2012-11-19,0.4,242,12.0
2012-11-19,0.44,251,13.0
2012-11-19,0.44,217,14.0
2012-11-19,0.44,257,15.0
2012-11-19,0.42,380,16.0
2012-11-19,0.42,619,17.0
2012-11-19,0.4,580,18.0
2012-11-19,0.4,406,19.0
2012-11-19,0.38,259,20.0
